206.00000	0.00010	-0.00000	0.00000	0.00000	0.00000
206.10000	0.00010	-0.00000	0.00000	0.00000	0.00000
206.20000	0.00010	-0.00000	0.00000	0.00000	0.00000
206.30000	0.00010	-0.00000	0.00000	0.00000	0.00000
206.40000	0.00010	-0.00000	0.00000	0.00000	0.00000
206.50000	0.00010	-0.00000	0.00000	0.00000	0.00000
206.60000	0.00010	-0.00000	0.00000	0.00000	0.00000
206.70000	0.00010	-0.00000	0.00000	0.00000	0.00000
206.80000	0.02976	-0.00000	-0.00000	0.45457	0.00000
206.90000	0.07521	-0.00000	-0.00000	0.45455	0.00000
207.00000	0.12067	-0.00000	-0.00000	0.45455	0.00000
207.10000	0.16612	-0.00000	-0.00000	0.45455	0.00000
207.20000	0.21158	-0.00000	-0.00000	0.45455	0.00000
207.30000	0.25703	-0.00000	-0.00000	0.45455	0.00000
207.40000	0.30249	-0.00000	-0.00000	0.45455	0.00000
207.50000	0.34794	-0.00000	-0.00000	0.45455	0.00000
207.60000	0.39340	-0.00000	-0.00000	0.45455	0.00000
207.70000	0.43885	-0.00000	-0.00000	0.45455	0.00000
207.80000	0.48431	-0.00000	-0.00000	0.45455	0.00000
207.90000	0.52976	-0.00000	-0.00000	0.45455	0.00000
208.00000	0.57827	-0.00000	-0.00000	0.50000	0.00000
208.10000	0.63166	-0.00000	-0.00000	0.55000	0.00000
208.20000	0.69027	-0.00000	-0.00000	0.60500	0.00000
208.30000	0.75539	-0.00000	-0.00000	0.66550	0.00000
208.40000	0.82760	-0.00000	-0.00000	0.73205	0.00000
208.50000	0.90716	-0.00000	-0.00000	0.80618	0.00000
208.60000	0.99552	-0.00000	-0.00000	0.88578	0.00000
208.70000	1.09242	-0.00000	-0.00000	1.00133	0.00000
208.80000	1.20000	-0.00000	-0.00000	1.11522	0.00000
208.90000	1.31899	-0.00000	-0.00000	1.27546	0.00000
209.00000	1.45008	-0.00000	-0.00000	1.40989	0.00000
209.10000	1.59349	-0.00000	-0.00000	1.49905	0.00000
